,HBA,HBD,HBA+HBD,NumRings,RTB,NumAmideBonds,Globularity,PBF,TPSA,logP,MR,MW,Csp3,fmf,QED,HAC,NumRingsFused,unique_HBAD,max_ring_size,n_chiral_centers,fcsp3_bm,formal_charge,abs_charge
298,2,1,3,1,1,0,0.647484148965359,0.6759558899187944,60.790000000000006,1.0487,35.0377,126.16299999999994,1.0,0.6666666666666666,0.31836137903125944,9,1,2,6,0,1.0,0,0
299,3,0,3,0,4,0,0.6508898856876065,0.8986073608213068,82.9,0.34130000000000005,33.7238,149.17500000000007,1.0,0.0,0.3290532396512063,9,0,3,0,0,0.0,0,0
300,2,1,3,0,7,0,0.6073623331464205,0.9018772931340534,68.99000000000001,1.7036999999999998,39.47480000000001,143.19000000000014,1.0,0.0,0.362959004632507,10,0,2,0,1,0.0,0,0
301,2,1,3,1,3,0,0.6718170295175026,0.8385951000010504,68.99000000000001,0.8216000000000001,28.196799999999993,113.11999999999996,1.0,0.375,0.3212304874146625,8,1,2,3,0,1.0,0,0
302,3,0,3,1,2,1,0.5473253567960381,1.4168812337043868,78.3,2.1635999999999997,55.31000000000004,212.25300000000016,0.8888888888888888,0.26666666666666666,0.39914591165869207,15,1,3,4,0,1.0,0,0
303,2,0,2,0,6,0,0.5191574444525169,1.2144758787230436,57.989999999999995,3.318500000000002,57.16200000000005,201.34600000000017,1.0,0.0,0.22617707730876768,13,0,2,0,0,0.0,0,0
304,2,1,3,1,2,0,0.680986947898917,0.6880709830457188,68.99000000000001,0.8200000000000001,28.17479999999999,113.11999999999998,1.0,0.5,0.3050110849031395,8,1,2,4,0,1.0,0,0
305,2,0,2,0,1,0,0.8645799988443094,0.4258031391694455,72.55,0.8202800000000001,19.625999999999998,82.06599999999999,0.5,0.0,0.19954785026522046,6,0,2,0,0,0.0,0,0
306,5,1,6,0,5,0,0.6814116652056953,0.6549618180763145,112.35999999999999,0.11610000000000004,31.513599999999997,167.14600000000004,1.0,0.0,0.21034695744755655,10,0,5,0,0,0.0,0,0
307,5,0,5,0,6,0,0.6175900250356934,0.6887730026784595,101.35999999999999,0.40139999999999976,41.58300000000002,187.1550000000001,0.6666666666666666,0.0,0.2748308681080165,13,0,5,0,1,0.0,0,0
308,2,1,3,0,3,1,0.6939058582424096,0.8222092919412681,91.85,0.17049999999999998,27.8024,114.10799999999996,0.6666666666666666,0.0,0.30905559019060136,8,0,3,0,1,0.0,0,0
309,2,1,3,0,7,0,0.6017589410954598,0.8125665130701135,68.99000000000001,1.8494,39.56680000000001,143.1900000000001,1.0,0.0,0.26192650993303734,10,0,2,0,0,0.0,0,0
310,3,0,3,1,2,1,0.5326953361871513,1.062854270314946,78.3,2.9438000000000013,64.54400000000004,240.3070000000002,0.9090909090909091,0.35294117647058826,0.4223012506174717,17,1,3,6,1,1.0,0,0
311,2,1,3,0,7,0,0.6067213902604348,1.196625019859106,68.99000000000001,1.7037,39.47480000000001,143.1900000000001,1.0,0.0,0.362959004632507,10,0,2,0,2,0.0,0,0
312,3,0,3,1,1,1,0.5448848030932321,0.9019844330402802,78.3,2.696200000000001,59.97500000000004,226.28000000000017,0.9,0.375,0.3911781611970131,16,1,3,6,1,1.0,0,0
313,4,0,4,1,7,0,0.5943236753319029,1.0199017859540807,84.29,2.1968000000000005,57.88950000000003,221.2160000000001,0.3,0.375,0.3303556173630913,16,1,4,6,0,0.0,0,0
314,2,1,3,4,2,0,0.6119354409909016,1.08522448312299,68.99000000000001,2.3804000000000007,51.508800000000036,193.2500000000001,1.0,0.7142857142857143,0.3874403327842706,14,1,2,6,4,1.0,0,0
315,2,1,3,1,3,0,0.6278619308740929,0.8971051311006734,68.99000000000001,1.6018000000000001,37.430800000000005,141.1740000000001,1.0,0.5,0.3539187606474389,10,1,2,5,0,1.0,0,0
316,2,0,2,2,7,0,0.5547165258495886,1.2555394473369252,57.989999999999995,4.962900000000004,80.37000000000005,267.3319999999998,0.25,0.65,0.43833823195523586,20,2,2,6,0,0.07692307692307693,0,0
317,2,1,3,0,3,1,0.6760660376130313,0.8340563226738987,77.86,0.9751999999999998,33.0777,182.10500000000008,0.75,0.0,0.3936972971804882,12,0,3,0,0,0.0,0,0
318,3,1,4,0,4,1,0.551691213225888,1.0240913949508743,87.09,2.2099,52.84470000000004,200.24200000000013,0.875,0.0,0.4297653664943635,14,0,4,0,1,0.0,0,0
319,3,1,4,0,4,1,0.5490513350512236,1.0210204783868326,87.09,2.2099,52.84470000000004,200.24200000000013,0.875,0.0,0.4297653664943635,14,0,4,0,1,0.0,0,0
320,3,0,3,1,3,0,0.6348377532138649,0.8177097769521775,67.22,1.4482,38.91700000000001,157.1730000000001,1.0,0.5454545454545454,0.32814083368694835,11,1,3,6,0,1.0,0,0
321,2,0,2,1,1,0,0.6620773987130059,0.7127773539171032,48.760000000000005,2.1923000000000004,39.493000000000016,143.21500000000006,1.0,0.6666666666666666,0.3150986213101691,9,1,2,6,0,1.0,0,0
322,2,1,3,1,3,0,0.6432514041910032,0.7609101264202517,68.99000000000001,1.0676,32.74379999999999,127.14699999999996,1.0,0.4444444444444444,0.33614821930479666,9,1,2,4,0,1.0,0,0
323,2,1,3,1,3,0,0.6022084254418968,0.9535943919104897,68.99000000000001,1.9919,42.04780000000002,155.2010000000001,1.0,0.5454545454545454,0.3695161259109993,11,1,2,6,0,1.0,0,0
324,1,0,1,1,3,0,0.600499836452695,0.9743116790323754,48.760000000000005,3.5123000000000024,45.53500000000003,189.20900000000012,1.0,0.46153846153846156,0.37031409799742326,13,1,1,6,0,1.0,0,0
325,2,1,3,0,9,0,0.5617004679508573,0.8449047414785086,68.99000000000001,2.629600000000001,48.80080000000003,171.24400000000014,1.0,0.0,0.25916109459879916,12,0,2,0,0,0.0,0,0
326,2,1,3,0,3,1,0.6965479455155267,0.7336977632799999,91.85,0.17049999999999993,27.8024,114.10799999999998,0.6666666666666666,0.0,0.30905559019060136,8,0,3,0,1,0.0,0,0
327,5,1,6,0,8,0,0.5989587027909987,0.9813506438320173,104.52000000000001,0.41449999999999987,43.28680000000003,189.1710000000001,0.8333333333333334,0.0,0.2581896087518892,13,0,5,0,0,0.0,0,0
328,3,1,4,1,3,0,0.6659556819852487,0.8519284300813447,78.22,0.05799999999999994,29.781799999999993,129.119,1.0,0.4444444444444444,0.32473537451473117,9,1,3,4,0,1.0,0,0
329,3,1,4,0,6,0,0.6192587157042734,0.9518154232182957,86.06,1.7959999999999998,40.02480000000001,157.17300000000012,0.8333333333333334,0.0,0.38285544148751505,11,0,3,0,1,0.0,0,0
330,2,0,2,1,2,1,0.6261530251687685,0.8053810048963314,69.07,0.9191,39.82700000000001,154.1730000000001,0.8333333333333334,0.45454545454545453,0.3309517312067198,11,1,2,5,0,1.0,0,0
331,2,1,3,0,4,1,0.6508205618172739,0.7906236963184189,77.86000000000001,0.4328,32.69669999999999,128.13499999999996,0.75,0.0,0.33368433218264165,9,0,3,0,0,0.0,0,0
332,3,1,4,1,2,0,0.648642109553897,0.8653051057375785,86.06,1.5499999999999998,37.91080000000001,155.1570000000001,0.8333333333333334,0.45454545454545453,0.3722660445101444,11,1,3,5,2,1.0,0,0
333,4,1,5,0,9,0,0.5902505855098107,0.8488322288883228,87.45,0.3221999999999998,42.736800000000024,175.18800000000013,1.0,0.0,0.2492365022210527,12,0,4,0,0,0.0,0,0
334,2,1,3,0,5,0,0.6551769886416928,0.8689519600499355,68.99000000000001,1.0676,30.31079999999999,115.13599999999998,1.0,0.0,0.3333099305930407,8,0,2,0,1,0.0,0,0
335,2,0,2,0,2,0,0.7644188824816064,0.6536938268310497,72.55,1.21038,24.242999999999995,96.09299999999999,0.6666666666666666,0.0,0.22016958767744094,7,0,2,0,0,0.0,0,0
336,2,0,2,1,2,0,0.6323103781517403,0.6639466449411379,57.99000000000001,1.7232999999999998,37.556000000000004,141.1740000000001,1.0,0.6,0.3278936259599278,10,1,2,6,0,1.0,0,0
337,2,1,3,0,5,0,0.6524969588475503,0.7550047372538434,68.99000000000001,1.0676,30.31079999999999,115.13599999999997,1.0,0.0,0.3333099305930407,8,0,2,0,1,0.0,0,0
338,2,1,3,0,6,0,0.6296444901365175,0.8002356709808532,68.99000000000001,1.3152,34.879799999999996,129.16299999999995,1.0,0.0,0.34680990358774727,9,0,2,0,1,0.0,0,0
339,2,1,3,0,3,1,0.6952974694757287,0.8932708167416868,91.85,0.1705000000000001,27.8024,114.10799999999999,0.6666666666666666,0.0,0.30905559019060136,8,0,3,0,1,0.0,0,0
340,3,0,3,0,7,0,0.5732833710412226,0.7423592785864814,75.06,2.0285,44.47500000000002,171.2000000000001,0.8571428571428571,0.0,0.2744463491612177,12,0,3,0,1,0.0,0,0
341,2,1,3,0,3,0,0.7234749586983801,0.7055350152762913,68.99000000000001,1.2198999999999998,26.074799999999996,155.07900000000004,1.0,0.0,0.363199468706156,10,0,2,0,1,0.0,0,0
342,3,0,3,1,3,0,0.6346631268152813,0.6361459143635775,67.22000000000001,1.0596999999999999,34.322,143.14600000000007,1.0,0.5,0.3364831778919047,10,1,3,5,0,1.0,0,0
343,3,1,4,1,2,0,0.6641060114443896,0.7534995078168191,86.06,1.1599000000000002,33.2938,141.13000000000008,0.8,0.4,0.35504960613406833,10,1,3,4,0,1.0,0,0
344,4,0,4,0,5,0,0.5662909192265215,0.9811038793343664,84.28999999999999,1.6534000000000002,50.65500000000003,201.2260000000001,0.875,0.0,0.29978128301912577,14,0,4,0,1,0.0,0,0
345,2,1,3,1,2,0,0.6279757421513895,0.836199493004563,68.99000000000001,1.6002,37.40880000000001,141.1740000000001,1.0,0.6,0.33606172381237326,10,1,2,6,2,1.0,0,0
346,2,1,3,0,7,1,0.5739365308754526,0.759667595411312,77.86000000000001,1.6031,46.54770000000003,170.21600000000012,0.8571428571428571,0.0,0.2792542767914747,12,0,3,0,0,0.0,0,0
347,3,0,3,0,6,0,0.5921759868114392,0.9187997859850987,75.06,1.6384,39.85800000000001,157.1730000000001,0.8333333333333334,0.0,0.2689910714714306,11,0,3,0,1,0.0,0,0
348,2,1,3,0,5,1,0.6271737203355591,0.8602644642865361,91.85,0.8066,36.96639999999999,142.1620000000001,0.8,0.0,0.3521244799666169,10,0,3,0,1,0.0,0,0
349,2,1,3,0,6,1,0.6078379926078794,0.8762262507688906,91.85,1.1966999999999999,41.583400000000026,156.1890000000001,0.8333333333333334,0.0,0.36935159076136836,11,0,3,0,1,0.0,0,0
350,2,1,3,0,7,0,0.5860978528462722,0.6985347283461797,60.790000000000006,1.6864,41.790700000000015,142.20600000000013,1.0,0.0,0.26065131150885423,10,0,2,0,0,0.0,0,0
351,3,0,3,0,3,0,0.5838136307490011,0.8990388716501737,75.06,2.0285,44.47500000000002,171.2000000000001,0.8571428571428571,0.0,0.2817336487472724,12,0,3,0,0,0.0,0,0
352,3,1,4,1,2,0,0.6152617995989206,0.8472017281173074,86.06,1.9401,42.52780000000002,169.1840000000001,0.8571428571428571,0.5,0.38871043865515253,12,1,3,6,0,1.0,0,0
353,2,1,3,0,4,0,0.6869112310954085,0.8277640437082217,68.99000000000001,0.6775,25.69379999999999,101.10899999999997,1.0,0.0,0.30985037809793553,7,0,2,0,1,0.0,0,0
354,3,0,3,1,3,0,0.649960628451072,0.8140474774821956,75.06,1.0023,33.126999999999995,141.13000000000008,0.8,0.3,0.2487693233368441,10,1,3,3,0,1.0,0,0
355,2,0,2,1,2,0,0.6321403955294311,0.8184802652734794,57.99000000000001,1.7232999999999998,37.556000000000004,141.1740000000001,1.0,0.6,0.3278936259599278,10,1,2,6,1,1.0,0,0
356,2,1,3,0,7,0,0.6022090421160701,0.7311018891847675,68.99000000000001,1.7036999999999998,39.47480000000001,143.19000000000014,1.0,0.0,0.362959004632507,10,0,2,0,1,0.0,0,0
357,3,0,3,0,7,0,0.5815007287849173,0.7040667918028368,75.06,2.0285,44.47500000000002,171.20000000000013,0.8571428571428571,0.0,0.2744463491612177,12,0,3,0,1,0.0,0,0
358,5,1,6,0,5,1,0.5390567390442694,1.1318537744440753,113.39,1.3629999999999998,59.18670000000004,244.25100000000015,0.7777777777777778,0.0,0.34777010452264195,17,0,6,0,1,0.0,0,0
359,2,1,3,0,6,0,0.6253440149279239,0.8203649488581709,68.99000000000001,1.3152,34.879799999999996,129.16299999999995,1.0,0.0,0.34680990358774727,9,0,2,0,1,0.0,0,0
360,2,1,3,0,4,0,0.6856419715267515,0.5940090570939274,68.99000000000001,0.6791,25.71579999999999,101.10899999999998,1.0,0.0,0.24127939187658995,7,0,2,0,0,0.0,0,0
361,3,0,3,1,5,0,0.5551328481576213,0.9739966525642404,75.06,2.808700000000001,56.14200000000004,211.26500000000016,0.9,0.4,0.31009428249559234,15,1,3,6,1,1.0,0,0
362,2,1,3,1,1,1,0.6445508975660182,0.729297682734367,77.86,0.9653999999999998,39.79470000000001,154.1730000000001,0.8333333333333334,0.7272727272727273,0.34059622119141164,11,1,3,7,1,0.8333333333333334,0,0
363,3,2,5,0,4,1,0.6941939872768569,0.6092038905202345,112.08000000000001,-0.8571000000000002,29.214199999999998,130.107,0.6666666666666666,0.0,0.2939956170441632,9,0,4,0,1,0.0,0,0
364,3,0,3,1,4,0,0.5657020870041002,0.9231781311242345,75.06,2.4186000000000005,51.525000000000034,197.2380000000001,0.8888888888888888,0.42857142857142855,0.3013134382752324,14,1,3,6,1,1.0,0,0
365,2,1,3,0,4,0,0.7216402893347204,0.7552397379979782,68.99000000000001,0.8964000000000001,30.739799999999995,135.55400000000006,1.0,0.0,0.26562987541140287,8,0,2,0,1,0.0,0,0
366,3,1,4,0,4,0,0.6710005439820902,0.8105174926102753,86.06,1.1599,30.86079999999999,129.11899999999997,0.75,0.0,0.35181396485009275,9,0,3,0,1,0.0,0,0
367,2,1,3,0,4,1,0.6501355567179604,0.9909560540978452,91.85,0.5606000000000001,32.419399999999996,128.135,0.75,0.0,0.3354113976027856,9,0,3,0,1,0.0,0,0
368,2,1,3,0,9,0,0.5677585584364472,0.9057803213427075,68.99000000000001,2.626400000000001,48.756800000000034,171.24400000000014,1.0,0.0,0.38530653836012,12,0,2,0,1,0.0,0,0
369,1,0,1,0,3,0,0.6847994623332201,0.6465084238290618,48.760000000000005,1.7051,24.281999999999993,85.10999999999996,1.0,0.0,0.2641719051453657,6,0,1,0,0,0.0,0,0
370,3,0,3,0,4,0,0.5626797673040883,0.9805152964959701,75.06,2.4186000000000005,49.092000000000034,185.22700000000015,0.875,0.0,0.22157006078358613,13,0,3,0,0,0.0,0,0
371,4,1,5,0,4,1,0.5646421673832012,1.1746778210528026,118.15,0.8824000000000001,52.590400000000024,214.22500000000014,0.75,0.0,0.3235111556841099,15,0,5,0,1,0.0,0,0
372,2,1,3,0,6,1,0.6049762553335998,1.050649149739832,91.85,1.1966999999999999,41.583400000000026,156.1890000000001,0.8333333333333334,0.0,0.36935159076136836,11,0,3,0,2,0.0,0,0
373,3,2,5,0,5,0,0.695848922802725,0.7891766039752515,89.22,-0.35009999999999986,27.105599999999992,117.10799999999999,1.0,0.0,0.30029441384046,8,0,3,0,1,0.0,0,0
374,2,0,2,0,4,0,0.6860889385837415,0.5570220641641709,48.760000000000005,1.6597,32.394999999999996,117.17699999999998,1.0,0.0,0.23983163119028394,7,0,2,0,0,0.0,0,0
375,2,1,3,0,5,0,0.6488246500000991,0.7706246088553838,68.99000000000001,1.0676,30.31079999999999,115.13599999999997,1.0,0.0,0.3333099305930407,8,0,2,0,1,0.0,0,0
376,2,1,3,1,2,0,0.6514426725098924,1.0029793193687937,68.99000000000001,1.2101,32.79179999999999,127.14699999999995,1.0,0.5555555555555556,0.3207751072312695,9,1,2,5,2,1.0,0,0
377,3,0,3,1,3,0,0.6234150627725116,1.0700333518487828,61.230000000000004,0.6289,41.27200000000001,156.1890000000001,1.0,0.5454545454545454,0.34154372618388035,11,1,3,6,0,1.0,0,0
378,2,0,2,1,4,0,0.5962917191724707,0.8262345740841702,52.0,1.781,44.282000000000025,154.21700000000013,1.0,0.45454545454545453,0.3470400712871256,11,1,2,5,1,1.0,0,0
379,2,1,3,0,6,0,0.6263103549764036,0.9125493233911136,68.99000000000001,1.3136,34.8578,129.16299999999995,1.0,0.0,0.3481440400960073,9,0,2,0,1,0.0,0,0
380,2,0,2,1,1,0,0.6879886561897265,0.6631348691101729,57.99000000000001,1.0856,28.369999999999994,113.11999999999995,1.0,0.625,0.2849631233513636,8,1,2,5,1,1.0,0,0
381,3,0,3,0,6,0,0.6453099455599148,0.7760374880518164,67.22,0.9156,31.818999999999992,131.13500000000002,1.0,0.0,0.24614605779771992,9,0,3,0,0,0.0,0,0
382,2,1,3,0,5,0,0.6492694796850743,0.7061634132356406,68.99000000000001,1.0676,30.310799999999986,115.13599999999995,1.0,0.0,0.33330993059304065,8,0,2,0,1,0.0,0,0
383,3,0,3,0,6,0,0.5958860969144295,0.8114365668685162,75.06,1.6400000000000001,39.88000000000001,157.1730000000001,0.8333333333333334,0.0,0.19983220416460026,11,0,3,0,0,0.0,0,0
384,2,1,3,1,2,0,0.6266970868960371,0.747161441607481,68.99000000000001,1.6002,37.40880000000001,141.17400000000012,1.0,0.6,0.33606172381237326,10,1,2,6,0,1.0,0,0
385,2,1,3,0,5,0,0.6499363329165845,0.647291074936332,68.99000000000001,1.0692,30.332799999999988,115.13599999999997,1.0,0.0,0.2529591393278439,8,0,2,0,0,0.0,0,0
386,3,1,4,0,3,1,0.5701162269545922,1.0112418402473908,87.09,1.8214,48.24970000000003,186.21500000000012,0.8571428571428571,0.0,0.3151440211866179,13,0,4,0,0,0.0,0,0
387,3,0,3,1,6,0,0.5551510244654735,0.8409244358385672,61.230000000000004,1.7976,55.10100000000004,198.27000000000018,1.0,0.42857142857142855,0.2924867642186053,14,1,3,6,0,1.0,0,0
388,2,1,3,1,5,0,0.5799578518032659,0.9525720320207504,68.99000000000001,2.626400000000001,51.18980000000004,183.25500000000014,1.0,0.46153846153846156,0.39878324352694233,13,1,2,6,0,1.0,0,0
389,2,0,2,0,12,0,0.5164192079040598,0.9140226995094691,57.989999999999995,3.919800000000003,62.75500000000005,213.32500000000022,1.0,0.0,0.23467530366953482,15,0,2,0,1,0.0,0,0
390,6,5,11,0,11,0,0.6147471093029117,0.8177394480191315,149.91,-2.2674,45.126000000000026,207.18600000000012,1.0,0.0,0.18893070539545856,14,0,6,0,4,0.0,0,0
391,4,0,4,0,7,0,0.5955778581079679,0.9878614222492051,75.06,1.5914,47.94900000000003,189.2400000000001,0.8333333333333334,0.0,0.2850412262672684,12,0,4,0,1,0.0,0,0
392,2,1,3,0,3,0,0.736787229323627,0.5850129042645622,68.99000000000001,0.289,21.098799999999994,87.08199999999998,1.0,0.0,0.29325819380310564,6,0,2,0,0,0.0,0,0
393,3,2,5,0,7,0,0.6087291410296739,0.8099626595243805,81.02,0.2686999999999998,38.58550000000001,144.1780000000001,1.0,0.0,0.24261351287378266,10,0,3,0,0,0.0,0,0
394,4,3,7,0,7,0,0.6481956798499584,1.0091107963782653,109.45,-0.9876000000000003,33.13439999999999,147.1340000000001,1.0,0.0,0.26957779261445985,10,0,4,0,0,0.0,0,0
395,6,4,10,1,6,0,0.6270628307095474,0.8252883104625317,138.91000000000003,-1.9034000000000002,42.913200000000025,205.1700000000001,1.0,0.42857142857142855,0.23659408394586962,14,1,6,6,5,1.0,0,0
396,2,1,3,0,6,0,0.6293180492445188,1.0278315740578405,68.99000000000001,1.3136,34.8578,129.16299999999995,1.0,0.0,0.3481440400960073,9,0,2,0,1,0.0,0,0
397,3,2,5,0,5,1,0.6557855363273883,0.9455323917852597,112.08000000000001,-0.46860000000000007,33.80919999999999,144.1340000000001,0.75,0.0,0.31664453687353483,10,0,4,0,2,0.0,0,0
398,2,1,3,0,5,1,0.6241486778924062,0.9384197603110979,91.85,0.8066,36.96639999999999,142.1620000000001,0.8,0.0,0.3521244799666169,10,0,3,0,1,0.0,0,0
399,2,1,3,1,2,0,0.6216156470248899,0.8247563827069504,60.790000000000006,1.2963,39.60670000000001,140.1900000000001,1.0,0.6,0.35047826053256537,10,1,2,6,0,1.0,0,0
400,2,1,3,0,6,0,0.6278835914879045,0.9297250155046153,68.99000000000001,1.4577,34.9278,129.16299999999998,1.0,0.0,0.3495119133495909,9,0,2,0,0,0.0,0,0
401,4,2,6,0,4,0,0.71693479507462,0.7044442604913587,86.06,0.6797,34.4228,147.15900000000005,0.6666666666666666,0.0,0.2659526666701301,9,0,4,0,1,0.0,0,0
402,3,2,5,0,5,0,0.6976161781076627,0.6049514044463122,89.22,-0.35009999999999986,27.105599999999992,117.10799999999999,1.0,0.0,0.3002944138404601,8,0,3,0,1,0.0,0,0
403,2,0,2,0,5,0,0.6449788295294471,0.7892066290277585,48.760000000000005,2.0498000000000003,37.01200000000001,131.204,1.0,0.0,0.24911756045220307,8,0,2,0,0,0.0,0,0
404,2,1,3,1,5,0,0.5817575998267069,1.1089195141433181,60.790000000000006,2.605900000000001,53.461700000000036,182.27100000000016,1.0,0.46153846153846156,0.37795732094082535,13,1,2,6,0,1.0,0,0
405,3,0,3,0,7,0,0.5739259039282981,0.742636061304698,75.06,2.0301,44.49700000000002,171.2000000000001,0.8571428571428571,0.0,0.20142095987934958,12,0,3,0,0,0.0,0,0
406,2,1,3,0,4,1,0.6485823277720968,0.8340964785994417,91.85,0.5606000000000001,32.419399999999996,128.13499999999996,0.75,0.0,0.3354113976027856,9,0,3,0,1,0.0,0,0
407,2,1,3,0,5,1,0.6442271062460095,0.9697592032651409,91.85,0.8081999999999998,36.988400000000006,142.1620000000001,0.8,0.0,0.3521504142845432,10,0,3,0,0,0.0,0,0
408,3,0,3,1,4,0,0.6134826897912454,0.6944289558115955,75.06,1.3924,37.74400000000001,155.15700000000007,0.8333333333333334,0.2727272727272727,0.2670662170202595,11,1,3,3,0,1.0,0,0
409,5,1,6,0,5,0,0.6451651424547525,0.9208722221077036,112.35999999999999,0.313,37.20280000000001,173.12800000000004,0.6,0.0,0.28500043259720664,12,0,5,0,1,0.0,0,0
410,2,1,3,1,2,0,0.6295205605470633,0.7160706557341802,68.99000000000001,1.6002,37.40880000000001,141.17400000000012,1.0,0.6,0.33606172381237326,10,1,2,6,0,1.0,0,0
411,2,0,2,1,2,1,0.658079069170801,0.9438567916331871,69.07000000000001,0.5273999999999996,35.188,140.14600000000007,0.8,0.6,0.29725057197818,10,1,2,5,1,0.75,0,0
412,2,1,3,0,5,0,0.6470240574025287,0.6580069175622615,68.99000000000001,1.0675999999999999,30.31079999999999,115.13599999999994,1.0,0.0,0.33330993059304065,8,0,2,0,1,0.0,0,0
413,3,0,3,1,3,0,0.5966766986005094,0.7816854223159502,86.13999999999999,0.7207,48.58480000000003,204.2550000000001,1.0,0.46153846153846156,0.37675003101690446,13,1,3,6,0,1.0,0,0
414,2,1,3,0,3,1,0.6997177144550873,0.8313091282506689,77.86000000000001,0.042699999999999794,28.079699999999995,114.10799999999998,0.6666666666666666,0.0,0.30685657799487387,8,0,3,0,0,0.0,0,0
415,2,1,3,0,2,1,0.7625205935577778,0.8128944779938471,91.85,-0.21800000000000014,23.2074,100.08099999999997,0.5,0.0,0.28976373404967115,7,0,3,0,0,0.0,0,0
416,2,0,2,0,4,1,0.6804286939684299,0.7836036138294121,69.07000000000001,0.3848999999999998,32.706999999999994,128.13499999999996,0.75,0.0,0.30093331304238097,9,0,2,0,0,0.0,0,0
417,2,1,3,0,4,1,0.6505252006055372,0.7276827524646401,77.86000000000001,0.4328,32.69669999999999,128.13499999999996,0.75,0.0,0.25421437474926645,9,0,3,0,0,0.0,0,0
418,3,0,3,1,3,1,0.5731299968765674,0.7532048676920621,78.30000000000001,1.9176,50.763000000000034,198.2260000000001,0.875,0.42857142857142855,0.3856981351472798,14,1,3,6,0,1.0,0,0
419,3,0,3,1,6,0,0.6130069561311583,0.9509137900741044,67.22,2.514100000000001,52.39600000000003,193.20600000000007,0.3333333333333333,0.42857142857142855,0.41853339519095833,14,1,3,6,0,0.0,0,0
420,1,0,1,2,1,0,0.6405232540678053,0.901746440968199,48.760000000000005,2.9842000000000013,46.65000000000003,159.19200000000006,0.3333333333333333,0.75,0.34337506079128466,12,1,1,6,1,0.3333333333333333,0,0
421,1,1,2,2,3,0,0.6195448738935476,1.0824295264332051,64.55,3.1598000000000015,55.973700000000015,204.20800000000008,0.2,0.6,0.4531347122272133,15,1,2,6,0,0.0,0,0
422,2,0,2,1,1,0,0.6575212195605167,0.7660966993782091,57.99000000000001,1.4757,32.98699999999999,127.14699999999993,1.0,0.6666666666666666,0.29870665965527987,9,1,2,6,1,1.0,0,0
423,3,0,3,0,3,0,0.589716869920227,0.8501734933112092,75.06,1.8844,44.40500000000002,171.2000000000001,0.8571428571428571,0.0,0.27509921408925403,12,0,3,0,1,0.0,0,0
424,3,0,3,0,8,0,0.5831465152037688,1.2814505759066976,67.22,1.6958,41.05300000000002,159.1890000000001,1.0,0.0,0.25596509847533677,11,0,3,0,0,0.0,0,0
425,3,0,3,1,1,1,0.5518581203587124,0.9934463406513134,78.3,2.3061000000000007,55.35800000000003,212.25300000000016,0.8888888888888888,0.3333333333333333,0.3795160961094357,15,1,3,5,1,1.0,0,0
426,2,1,3,0,4,0,0.6892045012843351,0.8016735644545842,68.99000000000001,0.6775,25.693799999999992,101.10899999999998,1.0,0.0,0.30985037809793564,7,0,2,0,1,0.0,0,0
427,3,2,5,0,5,0,0.686497802253836,0.6144398099427342,89.22,-0.35009999999999986,27.105599999999992,117.10799999999999,1.0,0.0,0.3002944138404601,8,0,3,0,1,0.0,0,0
428,1,0,1,0,4,0,0.650367130655591,0.6426260051032652,48.760000000000005,2.0968,28.92099999999999,99.13699999999996,1.0,0.0,0.22499069833325272,7,0,1,0,0,0.0,0,0
429,3,1,4,0,6,0,0.6205891907213856,1.0681422166581165,86.06,1.7976,40.04680000000002,157.1730000000001,0.8333333333333334,0.0,0.3744150699912703,11,0,3,0,1,0.0,0,0
430,2,1,3,0,6,1,0.5922818212693254,0.7627972437595022,77.86000000000001,1.213,41.930700000000016,156.1890000000001,0.8333333333333334,0.0,0.27594305395883895,11,0,3,0,0,0.0,0,0
431,2,0,2,0,5,0,0.6501877608156706,0.8781484814928283,52.0,0.8582999999999998,32.566999999999986,114.15199999999996,1.0,0.0,0.30472481382237354,8,0,2,0,0,0.0,0,0
432,1,0,1,0,3,0,0.687319155749178,0.7172285969557084,48.760000000000005,1.7067,24.30399999999999,85.10999999999997,1.0,0.0,0.27820791097017455,6,0,1,0,0,0.0,0,0
433,4,1,5,1,8,1,0.5668219544573938,0.9430831691991853,121.00000000000001,3.258300000000002,74.11510000000003,277.28399999999965,0.4166666666666667,0.3,0.2820756385957976,20,1,5,6,1,0.0,0,0
434,2,0,2,1,2,0,0.6220559789401717,0.8426677593614803,52.0,1.3909,39.66500000000001,140.1900000000001,1.0,0.6,0.30824941565575864,10,1,2,6,0,1.0,0,0
435,1,0,1,4,3,0,0.5853582268846939,1.0764954222170797,48.760000000000005,3.901600000000003,59.213000000000044,205.30500000000015,1.0,0.6666666666666666,0.37273179844852067,15,1,1,6,1,1.0,0,0
436,3,0,3,0,8,0,0.5652128659004404,1.0242237675382626,75.06,2.4202000000000004,49.11400000000003,185.22700000000012,0.875,0.0,0.20065036803114114,13,0,3,0,0,0.0,0,0
437,3,0,3,1,1,0,0.6694819711060811,0.987525440853978,82.9,0.4838,36.204800000000006,161.18600000000006,1.0,0.7,0.31813945185524467,10,1,3,5,1,1.0,0,0
438,3,0,3,0,5,1,0.5413664945885297,1.200911718707565,78.30000000000001,2.553700000000001,57.49400000000004,214.26900000000015,0.8888888888888888,0.0,0.3117802640636076,15,0,3,0,0,0.0,0,0
